date,rainsum
1-June-09,0.0
31-May-09,0.0
30-May-09,0.0
29-May-09,0.0
28-May-09,0.0
27-May-09,0.0
26-May-09,0.0
25-May-09,0.0
24-May-09,0.0
23-May-09,0.0
22-May-09,0.1
21-May-09,0.0
20-May-09,0.1
19-May-09,0.0
18-May-09,0.0
17-May-09,0.0
16-May-09,0.0
15-May-09,3.2
14-May-09,0.0
13-May-09,35.3
12-May-09,24.5
11-May-09,3.9
10-May-09,0.0
0-May-09,0.0
8-May-09,0.0
7-May-09,0.0
6-May-09,0.0
5-May-09,6.7
4-May-09,0.3
3-May-09,8.5
2-May-09,2.2
1-May-09,44.8
